DATE,avg_expenditure_55_64,avg_expenditure_35_44,avg_expenditure_25_34,avg_expenditure_45_54,CPI,employees_construction,HCAI_GOVT,houses-for-sale-to-sold,HCAI_PP,HCAI_GSE,MORTGAGE30US,GDP,PERMIT,pvt_owned_house_under_const,personal_saving_rate,population,house_units_completed,retail_sales_home_furnishing_stores,UNRATE,unrate_construction,industrial_production_cement,producer_price_index_concrete_brick,job_gains_private,residential_const_val,target,homeownership,nonresidential_const_val,avg_expenditure_35_54,gdp_per_capita,CPI_TREND,GDP_RATE,GDP_TREND,EMP_CONST_RATE,EMP_CONST_TREND,HCAI,houses-for-sale-to-sold-rate,HOUSES_S2S_TREND,industrial_production_cement_cum,cpi_cum,houses-for-sale-to-sold-cum,job_gains_private_cum,pvt_owned_house_under_const_cum,PERMIT_cum,house_units_completed_cum,industrial_production_cement_rate,pvt_owned_house_under_const_rate,PERMIT_rate,job_gains_private_rate,house_units_completed_rate,PERMIT_TREND,job_gains_private_trend,pvt_owned_house_under_const_trend,house_units_completed_trend
2013-07,56109.0,60961.0,48941.0,63513.0,0.0393997533233011,5859.0,9.6,1.7047480922384253,2.293091705,1.804090581,4.37,16911.068,997.0,640.0,6.3,317396.0,784.0,7965.0,7.3,2.2082744135228043,101.9294,203.8,2352.67,328388.0,155.60399999999998,65.3,316339.0,124474.0,0.0532806588614853,UP,0.0356051559466392,UP,0.0395143217069102,UP,4.5657274286666665,0.1107305250201072,UP,20991.3726,32.95377125268265,280.6136147942059,404318.6799999997,149769.0,221127.0,215623.0,0.056935617707872,0.0467600966721404,0.0525729682918213,0.0721471637477939,0.0407499191545114,UP,UP,UP,UP
2013-08,56140.0,61272.0,49063.0,63940.0,0.12029315570472,5878.0,9.68,1.7047480922384253,2.333091705,1.844090581,4.456,16985.088,964.0,654.0,6.4,317621.33,765.0,8030.0,7.2,2.2082744135228043,103.143,201.8,2352.67,335690.0,156.965,65.27,319524.0,125212.0,0.0534759047825912,UP,0.0379146318013651,UP,0.0399150678057847,UP,4.619060762,0.1107305250201072,UP,21094.5156,33.07406440838737,282.31836288644433,406671.3499999996,150423.0,222091.0,216388.0,0.057301420809516,0.0476599919420623,0.052927197776327,0.0718703261750483,0.0409928057014272,UP,UP,UP,UP
2013-09,56171.0,61583.0,49185.0,64367.0,0.116300448526347,5910.0,9.76,1.6863989535702288,2.373091705,1.884090581,4.49,17059.108,1004.0,661.0,6.5,317846.66,776.0,8086.0,7.2,2.1400661634962708,105.1505,201.8,2352.67,339977.0,158.227,65.24,325461.0,125950.0,0.0536708738735842,UP,0.040209342449498,UP,0.0430452763634839,UP,4.672394095333334,0.1144157740275829,UP,21199.6661,33.19036485691372,284.00476184001457,409024.0199999996,151084.0,223095.0,217164.0,0.0577768014757302,0.0484880600100255,0.0530323236260476,0.0715967485937515,0.0414382702251508,UP,UP,UP,UP
2013-10,56202.0,61894.0,49307.0,64794.0,-0.257528325980464,5931.0,9.826,1.589235205116581,2.421580872,1.930239757,4.192,17133.114,1044.0,670.0,6.0,318072.0,801.0,8189.0,7.2,2.19722457733622,103.4174,201.8,2418.33,346273.0,159.24200000000002,65.2,333928.0,126688.0,0.05386552101411,DOWN,0.0424894704894995,UP,0.0442984964699299,UP,4.725940209666667,0.0,DOWN,21303.0835,32.93283653093325,285.5939970451312,411442.3499999996,151754.0,224139.0,217965.0,0.0580819340830379,0.0493065936069726,0.0535173665441933,0.0712867257112352,0.0416223284657217,UP,UP,UP,UP
2013-11,56233.0,62205.0,49429.0,65221.0,-0.204242419052338,5963.0,9.896,1.6094379124341005,2.471580872,1.940239757,4.255,17136.834000000003,1029.0,687.0,5.8,318263.0,839.0,8242.0,6.9,2.151762203259462,100.2048,201.8,2418.33,353317.0,160.07399999999998,65.07000000000001,340714.0,127426.0,0.0538448830055645,DOWN,0.0384799265649691,UP,0.0479184999061147,UP,4.769273543000001,0.0531981670150523,UP,21403.2883,32.72859411188092,287.20343495756526,413860.6799999997,152441.0,225168.0,218804.0,0.0580144367141425,0.0501335527132639,0.0537909225659377,0.0709804203757658,0.0422743094126983,UP,UP,UP,UP
2013-12,56264.0,62516.0,49551.0,65648.0,-0.008581149788259,5932.0,9.966,1.6486586255873816,2.521580872,1.950239757,4.4575,17140.554,1005.0,707.0,6.0,318454.0,778.0,7951.0,6.7,2.4336133554004498,99.2019,201.8,2418.33,360754.0,160.993,64.94,348710.0,128164.0,0.0538242697532453,DOWN,0.0344881248729012,UP,0.035693562581481,UP,4.812606876333333,0.0917823182704465,UP,21502.4902,32.72001296209266,288.8520935831526,416279.00999999966,153148.0,226173.0,219582.0,0.0578894165674111,0.0509675532032193,0.0538439657843921,0.0706777661049586,0.0426011962634556,UP,UP,UP,UP
2014-01,56477.0,62747.0,49757.0,65993.0,0.372024767323605,5985.0,10.048,1.62924053973028,2.56351467,1.955761196,4.432,17144.281,976.0,713.0,6.7,318645.0,838.0,7826.0,6.6,2.509599262378372,96.8279,207.0,2317.67,368359.0,161.92700000000002,64.8,353903.0,128740.0,0.0538037031806555,UP,0.0305134827142992,UP,0.0407523784528386,UP,4.855758622,0.1614797197170491,UP,21599.3181,33.09203772941626,290.4813341228829,418596.6799999997,153861.0,227149.0,220420.0,0.0575203183569255,0.0517788127597929,0.0537735267141689,0.0702826131439554,0.0430228691346995,UP,UP,UP,UP
2014-02,56687.0,62982.0,49967.0,66335.0,0.369790865096873,6007.0,10.148,1.667706820558076,2.49351467,1.955761196,4.3025,17250.421,1039.0,714.0,6.6,318839.33,876.0,8111.0,6.7,2.5494451709255714,96.6639,207.0,2317.67,363860.0,162.52700000000002,64.77,359437.0,129317.0,0.0541038051986873,UP,0.0352731911237943,UP,0.0378299710115608,UP,4.865758622,0.1671600805640149,UP,21695.982,33.461828594513136,292.149040943441,420914.3499999996,154575.0,228188.0,221296.0,0.0570620948694433,0.0524397074585459,0.0537948221959167,0.0698919653401581,0.0435424525725872,UP,UP,UP,UP
2014-03,56897.0,63217.0,50177.0,66677.0,0.644004412622824,6038.0,10.248,1.7227665977411035,2.42351467,1.955761196,4.3425,17356.560999999998,1067.0,726.0,6.7,319033.66,893.0,8244.0,6.7,2.424802725718295,98.2095,207.0,2317.67,369329.0,163.088,64.74,355615.0,129894.0,0.0544035416200284,UP,0.039997032194653,UP,0.0398701455854347,UP,4.875758621999999,0.1827077355368029,UP,21794.1915,34.10583300713596,293.8718075411821,423232.0199999996,155301.0,229255.0,222189.0,0.0566826573875007,0.0530703719179162,0.0541406502090896,0.0695057460557117,0.0437255767942684,UP,UP,UP,UP
2014-04,57107.0,63452.0,50387.0,67019.0,0.329675445315773,6084.0,10.35892126,1.7404661748405046,2.34249646,1.946578029,4.3375,17462.703,1090.0,743.0,6.9,319228.0,834.0,8366.0,6.2,2.2407096892759584,99.8622,207.0,2484.67,375347.0,163.395,64.7,360049.0,130471.0,0.054702917663864,UP,0.0446855165923106,UP,0.0484943499386105,UP,4.882665249666666,0.1610273441344672,UP,21894.0537,34.435508452451735,295.61227371602257,425716.6899999996,156044.0,230345.0,223023.0,0.0566241930983219,0.053736884694172,0.0542348582822672,0.0693391559912219,0.0441299967400166,UP,UP,UP,UP
2014-05,57317.0,63687.0,50597.0,67361.0,0.34926098400487,6109.0,10.34892126,1.6486586255873816,2.33249646,1.956578029,4.192,17556.213,1018.0,754.0,7.1,319458.33,891.0,8348.0,6.3,2.151762203259462,103.247,207.0,2484.67,376671.0,163.662,64.60000000000001,356841.0,131048.0,0.0549561909999341,UP,0.0458126910803006,UP,0.046917634604217,UP,4.879331916333333,0.0772751747845065,UP,21997.3007,34.78476943645661,297.26093234161,428201.3599999996,156798.0,231363.0,223914.0,0.056528099072653,0.0543733944901653,0.054058096641534,0.0691745264955326,0.0448048419228419,UP,UP,UP,UP
2014-06,57527.0,63922.0,50807.0,67703.0,0.186212694409411,6133.0,10.33892126,1.7404661748405046,2.32249646,1.966578029,4.1625,17649.723,1010.0,771.0,7.1,319688.66,800.0,8360.0,6.1,2.1041341542702074,102.0049,207.0,2484.67,372569.0,164.062,64.5,360030.0,131625.0,0.0552090993781262,UP,0.046929173602402,UP,0.0463880295941659,UP,4.875998583,0.2098635530460153,UP,22099.3056,34.97098213086602,299.0013985164504,430686.0299999996,157569.0,232373.0,224714.0,0.0563022659037186,0.0550517543747822,0.0541255583014921,0.0690118231585449,0.0449395721466123,UP,UP,UP,UP
2014-07,57737.0,64157.0,51017.0,68045.0,-0.0390193964161093,6178.0,10.315,1.824549292051046,2.31424131,1.969972446,4.13,17743.227,1076.0,790.0,7.2,319919.0,839.0,8382.0,6.2,2.0149030205422647,104.798,207.0,2415.67,372572.0,164.576,64.4,359951.0,132202.0,0.0554616230983467,DOWN,0.0480355468265806,UP,0.0530156539337383,UP,4.866404585333333,0.0679156399421408,UP,22204.103599999995,34.93196273444991,300.8259478085015,433101.6999999996,158359.0,233449.0,225553.0,0.0561655939041905,0.0557705004146245,0.0542264407382264,0.068769194509609,0.0450236522058781,UP,UP,UP,UP
2014-08,57947.0,64392.0,51227.0,68387.0,-0.167051416579219,6210.0,10.365,1.6863989535702288,2.32424131,1.989972446,4.115,17779.666999999998,1047.0,793.0,7.0,320149.67,908.0,8519.0,6.1,2.0412203288596382,103.4822,207.0,2415.67,372893.0,165.21599999999998,64.27000000000001,360732.0,132779.0,0.0555354843876615,DOWN,0.0457197183602622,UP,0.0549443279486617,UP,4.893071252,-0.0108218944784641,DOWN,22307.585799999997,34.76491131787069,302.51234676207173,435517.36999999953,159152.0,234496.0,226461.0,0.0559137084995634,0.0564083950543209,0.0543513223794819,0.0685293153002797,0.0454996520973173,UP,UP,UP,UP
2014-09,58157.0,64627.0,51437.0,68729.0,0.0752568824311014,6242.0,10.415,1.6863989535702288,2.33424131,2.009972446,4.1625,17816.107,1077.0,797.0,7.2,320380.34,975.0,8462.0,5.9,1.9459101490553128,106.4102,207.0,2415.67,382053.0,165.907,64.14,363100.0,133356.0,0.0556092393184925,UP,0.0434186811271491,UP,0.0546548124305808,UP,4.919737918666666,0.0,DOWN,22413.995999999992,34.84016820030179,304.198745715642,437933.0399999995,159949.0,235573.0,227436.0,0.0557001536159947,0.0570190408892913,0.0544231544788863,0.0682921390525798,0.0462160516660989,UP,UP,UP,UP
2014-10,58367.0,64862.0,51647.0,69071.0,-0.251227781255389,6259.0,10.455,1.667706820558076,2.356721698,2.030159273,4.036,17852.54,1094.0,806.0,7.1,320611.0,920.0,8496.0,5.7,1.8562979903656265,107.4771,207.0,2539.0,386299.0,166.643,64.0,373536.0,133933.0,0.0556828680238669,DOWN,0.0411327128665204,UP,0.0538275950859749,UP,4.947293657,0.0481966239944821,UP,22521.473099999992,34.5889404190464,305.86645253620003,440472.0399999995,160755.0,236667.0,228356.0,0.0556173866022903,0.0576206780975307,0.0543876947003127,0.068178056938703,0.0465713152993917,UP,UP,UP,UP
2014-11,58577.0,65097.0,51857.0,69413.0,-0.539941794106119,6272.0,10.325,1.7404661748405046,2.376721698,2.120159273,3.9975,17898.81,1059.0,814.0,7.3,320796.67,863.0,8582.0,5.8,2.0149030205422647,99.994,207.0,2539.0,391521.0,167.33700000000002,63.9,373100.0,134510.0,0.0557948746787178,DOWN,0.0435040482009989,UP,0.0505215729071378,UP,4.940626990333333,0.0782679985910932,UP,22621.46709999999,34.04899862494028,307.6069187110405,443011.0399999995,161569.0,237726.0,229219.0,0.0553547580150286,0.0581546600596166,0.0542719597036201,0.0680652952778037,0.0465015265216041,UP,UP,UP,UP
2014-12,58787.0,65332.0,52067.0,69755.0,-0.567010091001089,6293.0,10.195,1.62924053973028,2.396721698,2.2101592730000004,3.864,17945.08,1072.0,826.0,7.7,320982.34,955.0,8721.0,5.6,2.1162555148025524,107.8144,207.1,2539.0,401584.0,168.05200000000002,63.8,370648.0,135087.0,0.0559067517546292,DOWN,0.0458687479549841,UP,0.0590764802691108,UP,4.933960323666667,-0.0118480234012348,DOWN,22729.28149999999,33.481988533939194,309.2361592507708,445550.0399999995,162395.0,238798.0,230174.0,0.0554852754756276,0.0586268649751514,0.0543178131115768,0.0679538312755504,0.0471098055812332,UP,UP,UP,UP
2015-01,58995.0,65426.0,52127.0,69871.0,-0.470589237347324,6320.0,10.0645959,1.5686159179138452,2.408901597,2.297808063,3.67,17991.348,1049.0,830.0,8.0,321168.0,954.0,8701.0,5.7,2.2823823856765264,108.0196,208.2,2348.67,405105.0,168.634,63.7,374782.0,135297.0,0.0560184949932745,DOWN,0.0482263270613311,UP,0.0544628691488295,UP,4.92376852,-0.0379203301027263,DOWN,22837.30109999999,33.01139929659187,310.80477516868467,447898.7099999995,163225.0,239847.0,231128.0,0.0557334675592427,0.0590800196479769,0.0543950302340256,0.0676592343207281,0.047436852348837,UP,UP,UP,UP
2015-02,59209.0,65518.0,52192.0,69989.0,0.434304492377206,6361.0,9.9145959,1.5040773967762742,2.388901597,2.2678080630000004,3.71,18058.798000000003,1127.0,830.0,8.1,321360.0,863.0,8508.0,5.5,2.360854001118021,98.3234,208.2,2348.67,410055.0,169.132,63.6,382163.0,135507.0,0.0561949153597211,UP,0.0457964408725466,UP,0.0572601418286428,UP,4.857101853333334,-0.1032698366100849,DOWN,22935.62449999999,33.44570378896908,312.30885256546094,450247.3799999995,164055.0,240974.0,231991.0,0.0555642746925962,0.0595223220106662,0.0545191932593964,0.0673677962454001,0.0471974059280376,UP,UP,UP,UP
2015-03,59423.0,65610.0,52257.0,70107.0,0.595172161109732,6334.0,9.7645959,1.62924053973028,2.368901597,2.237808063,3.77,18126.248000000003,1072.0,843.0,7.7,321552.0,781.0,8765.0,5.4,2.2512917986064958,98.0626,208.2,2348.67,409845.0,169.801,63.5,393447.0,135717.0,0.0563711250435388,UP,0.043390463013095,UP,0.047859116831801,UP,4.790435186666667,-0.0558175059590079,DOWN,23033.687099999992,34.04087595007881,313.93809310519123,452596.04999999946,164898.0,242046.0,232772.0,0.0553143115495606,0.0599619316452939,0.0542928695883455,0.0670794665006798,0.0465310626799618,UP,UP,UP,UP
2015-04,59637.0,65702.0,52322.0,70225.0,0.203287325458769,6392.0,9.606865303,1.589235205116581,2.335026779,2.193379779,3.672,18193.707,1166.0,868.0,7.6,321744.0,1001.0,8885.0,5.4,2.0149030205422647,102.8839,208.4,2526.67,415034.0,170.299,63.4,407690.0,135927.0,0.0565471523944502,UP,0.0410084156339826,UP,0.0493848340669272,UP,4.711757287,-0.0909000964764825,DOWN,23136.570999999996,34.244163275537574,315.52732831030784,455122.71999999945,165766.0,243212.0,233773.0,0.0551994464178158,0.0604391365646195,0.0543553059330621,0.0667930187911096,0.0470756538950707,UP,UP,UP,UP
2015-05,59851.0,65794.0,52387.0,70343.0,0.509723202549469,6427.0,9.636865303,1.6094379124341005,2.335026779,2.203379779,3.84,18231.457,1272.0,878.0,7.5,321972.0,1012.0,9070.0,5.6,1.9021075263969205,104.7122,208.4,2526.67,422979.0,170.882,63.5,418064.0,136137.0,0.0566243555340215,UP,0.0377406043437673,UP,0.0507447727215192,UP,4.725090620333334,-0.0240770077694543,DOWN,23241.283199999994,34.75388647808704,317.1367662227419,457649.3899999994,166644.0,244484.0,234785.0,0.0550103952296423,0.0609014477723238,0.0551619614095453,0.0665098146971018,0.0474081521923645,UP,UP,UP,UP
2015-06,60065.0,65886.0,52452.0,70461.0,0.350286999852812,6441.0,9.666865303,1.6863989535702288,2.335026779,2.213379779,3.9825,18269.207,1379.0,896.0,7.4,322200.0,962.0,8898.0,5.3,1.840549633397487,107.4307,208.4,2526.67,433746.0,171.467,63.6,424797.0,136347.0,0.0567014494103041,UP,0.0344968757545197,UP,0.0489997809209069,UP,4.738423953666667,-0.0315575350645024,DOWN,23348.713899999995,35.10417347793985,318.82316517631216,460176.0599999994,167540.0,245863.0,235747.0,0.0549957161532843,0.061358671157581,0.0564306310042349,0.0662297994236199,0.047930713541615,UP,UP,UP,UP
2015-07,60279.0,65978.0,52517.0,70579.0,0.0067047159295661,6472.0,9.694577053,1.6486586255873816,2.327667975,2.211366809,4.046,18306.96,1140.0,908.0,7.3,322428.0,988.0,9065.0,5.2,1.7047480922384253,112.8845,208.4,2448.0,439819.0,172.12900000000002,63.7,414231.0,136557.0,0.0567784435594923,UP,0.031277449772486,UP,0.0464905852598006,UP,4.744537278999999,-0.1013709901777415,DOWN,23461.598399999995,35.11087819386942,320.4718238018995,462624.0599999994,168448.0,247003.0,236735.0,0.0550878552537027,0.0617624893306916,0.0564368444679339,0.0659421854176162,0.0483862075002746,UP,UP,UP,UP
2015-08,60493.0,66070.0,52582.0,70697.0,-0.141627628281935,6490.0,9.734577053,1.6094379124341005,2.357667975,2.221366809,3.905,18315.33,1165.0,921.0,7.3,322655.33,974.0,9079.0,5.1,1.8082887711792652,114.3793,208.4,2448.0,439616.0,172.938,63.73,419103.0,136767.0,0.0567643807402778,DOWN,0.0296829130849894,UP,0.0441016347706112,UP,4.771203945666668,-0.0467104635265907,DOWN,23575.9777,34.96925056558748,322.0812617143336,465072.0599999994,169369.0,248168.0,237709.0,0.0553015085329565,0.0622200462422063,0.0566674060033433,0.0656576806364295,0.0484744918346913,UP,UP,UP,UP
2015-09,60707.0,66162.0,52647.0,70815.0,-0.155675657530359,6508.0,9.774577053,1.7749523509116738,2.387667975,2.231366809,3.89,18323.7,1144.0,939.0,7.4,322882.66,1040.0,9065.0,5.0,1.7047480922384253,114.5231,208.4,2448.0,448021.0,173.83,63.760000000000005,416898.0,136977.0,0.0567503377233079,DOWN,0.0280923681448072,UP,0.0417315455082037,UP,4.797870612333333,0.0511781191565528,UP,23690.500799999994,34.81357490805712,323.8562140652453,467520.0599999994,170308.0,249312.0,238749.0,0.0553885724987256,0.0627535480678989,0.0566842799568901,0.0653762349218002,0.0485439107382291,UP,UP,UP,UP
2015-10,60921.0,66254.0,52712.0,70933.0,-0.0449683750446447,6547.0,9.804572611,1.7227665977411035,2.431865211,2.229630802,3.796,18332.079,1160.0,943.0,7.5,323110.0,985.0,9164.0,5.0,1.824549292051046,113.241,208.4,2605.67,448256.0,174.793,63.8,411466.0,137187.0,0.0567363405651326,DOWN,0.026506681020743,UP,0.0449865015163898,UP,4.822022874666667,0.0324819642181346,UP,23803.7418,34.76860653301247,325.5789806629864,470125.7299999994,171251.0,250472.0,239734.0,0.0553735727088858,0.0632488497082736,0.0566930480133973,0.0651531995318599,0.0486241606129041,UP,UP,UP,UP
2015-11,61135.0,66346.0,52777.0,71051.0,-0.211068037908146,6598.0,9.944572611,1.7047480922384253,2.491865211,2.259630802,3.9425,18363.159000000003,1244.0,962.0,7.3,323303.0,1000.0,9154.0,5.1,1.824549292051046,112.7522,208.4,2605.67,446990.0,175.739,63.7,410953.0,137397.0,0.0567986037865408,DOWN,0.0256121990255931,UP,0.0506712897582829,UP,4.898689541333334,-0.0207356405860381,DOWN,23916.493999999995,34.557538495104325,327.28372875522484,472731.3999999994,172213.0,251716.0,240734.0,0.055669019316342,0.0637997867544341,0.0571827179024674,0.064932671774425,0.049014711049418,UP,UP,UP,UP
2015-12,61349.0,66438.0,52842.0,71169.0,-0.341709643711866,6630.0,10.084572611,1.62924053973028,2.551865211,2.289630802,3.964,18394.239,1211.0,970.0,7.4,323496.0,1023.0,9369.0,5.0,2.0149030205422647,119.8456,208.4,2605.67,452947.0,176.545,63.6,405378.0,137607.0,0.056860792714593,DOWN,0.0247215351075479,UP,0.0521668996529746,UP,4.975356208,0.0,DOWN,24036.3396,34.21582885139246,328.91296929495513,475337.06999999937,173183.0,252927.0,241757.0,0.0559128080205974,0.064317199809856,0.0574829032691509,0.0647146095898975,0.0490975448027768,UP,UP,UP,UP
2016-01,61648.0,66660.0,53045.0,71394.0,0.165310220906868,6631.0,10.21698233,1.7227665977411035,2.613578807,2.321212874,3.8725,18425.306,1171.0,968.0,7.7,323689.0,1056.0,9241.0,4.8,2.1400661634962708,116.7888,214.8,2383.0,456468.0,177.27200000000002,63.5,401068.0,138054.0,0.0569228673201746,UP,0.0238340701349886,UP,0.0480364142279644,UP,5.050591337,0.0937378360617343,UP,24153.128399999998,34.38113907229933,330.63573589269623,477720.06999999937,174151.0,254098.0,242813.0,0.0560186997750306,0.0647931218991115,0.057718799325717,0.0644578202276228,0.0493199301496727,UP,UP,UP,UP
2016-02,61950.0,66876.0,53252.0,71622.0,0.0823076533454985,6640.0,10.14698233,1.7047480922384253,2.5835788070000003,2.321212874,3.66,18487.406,1172.0,982.0,7.2,323881.0,1037.0,9277.0,4.9,2.163323025660538,119.0626,214.8,2383.0,462448.0,177.65200000000002,63.3,409310.0,138498.0,0.0570808599454737,UP,0.0234567536582265,UP,0.0429263657916754,UP,5.017258003666667,0.1252376685060471,UP,24272.190999999995,34.46344672564482,332.3404839849347,480103.06999999937,175133.0,255270.0,243850.0,0.0566399349206329,0.0653439478144572,0.0576327646762256,0.0642036449679105,0.0498547043456718,UP,UP,UP,UP
2016-03,62252.0,67092.0,53459.0,71850.0,0.430600014339268,6678.0,10.07698233,1.7047480922384253,2.553578807,2.321212874,3.694,18549.506,1118.0,987.0,7.6,324073.0,1003.0,9228.0,5.0,2.163323025660538,118.9009,215.0,2383.0,469622.0,178.168,63.1,419150.0,138942.0,0.0572386653624337,UP,0.0230821044283334,UP,0.0528865934050146,UP,4.983924670333334,0.0453033736368355,UP,24391.0919,34.89404673998409,334.0452320771731,482486.06999999937,176120.0,256388.0,244853.0,0.0572601786857274,0.0658384799583168,0.0575641313413006,0.0639520440876771,0.0505985967631085,UP,UP,UP,UP
2016-04,62554.0,67308.0,53666.0,72078.0,0.4741067979104,6702.0,10.01695954,1.6094379124341005,2.535300756,2.318322877,3.605,18611.617,1160.0,998.0,7.2,324265.0,945.0,9203.0,5.1,1.791759469228055,109.6192,215.7,2482.0,468416.0,178.768,62.9,422929.0,139386.0,0.057396317826469,UP,0.0227101905890108,UP,0.047358780851145,UP,4.956861057666667,0.0126320978853894,UP,24500.7111,35.36815353789449,335.6546699896072,484968.06999999937,177118.0,257548.0,245798.0,0.0572876157953268,0.0662390217897669,0.0572726195190185,0.0635159568484089,0.0501595013521501,UP,UP,UP,UP
2016-05,62856.0,67524.0,53873.0,72306.0,0.404579099811517,6689.0,9.95695954,1.62924053973028,2.535300756,2.318322877,3.6,18666.227,1205.0,1010.0,6.9,324485.33,1000.0,9260.0,4.8,1.6486586255873816,107.7492,215.7,2482.0,468910.0,179.43099999999998,63.1,430910.0,139830.0,0.057525642222408,UP,0.0235673395178279,UP,0.0399565197471218,UP,4.9368610576666665,0.0122289843682193,UP,24608.460299999995,35.77273263770601,337.2839105293375,487450.06999999937,178128.0,258753.0,246798.0,0.0571601528416715,0.0666425924811079,0.0567240716144087,0.0630844977461604,0.0498999865141499,UP,UP,UP,UP
2016-06,63158.0,67740.0,54080.0,72534.0,0.328436616728188,6701.0,9.89695954,1.667706820558076,2.535300756,2.318322877,3.568,18720.837,1208.0,1016.0,6.6,324705.66,1109.0,9415.0,4.9,1.5260563034950492,110.7745,215.7,2482.0,474571.0,180.079,63.3,441636.0,140274.0,0.057654791111433,UP,0.0244202166286953,UP,0.03957296142628,UP,4.916861057666666,-0.0111459374174979,DOWN,24719.234799999995,36.1011692544342,338.9516173498956,489932.06999999937,179144.0,259961.0,247907.0,0.057039774048959,0.0669678229768668,0.0557571495334356,0.0626575934535783,0.0502944797469449,UP,UP,UP,UP
2016-07,63460.0,67956.0,54287.0,72762.0,-0.161813640474981,6735.0,9.849483748,1.5040773967762742,2.539516547,2.30717029,3.44,18775.459,1198.0,1033.0,6.8,324926.0,1072.0,9340.0,4.8,1.5040773967762742,105.8163,215.7,2572.33,476926.0,180.829,63.5,445429.0,140718.0,0.0577838000036931,DOWN,0.0252693293449109,UP,0.0398326301061367,UP,4.898723528333334,-0.0917823182704465,DOWN,24825.051099999997,35.939355613959215,340.45569474667184,492504.3999999994,180177.0,261159.0,248979.0,0.0564882944412699,0.0673126042452881,0.0557289349375939,0.0625886357614067,0.0504271834722741,UP,UP,UP,UP
2016-08,63762.0,68172.0,54494.0,72990.0,0.0918430107884498,6736.0,9.889483748,1.6094379124341005,2.549516547,2.35717029,3.435,18839.649,1201.0,1038.0,6.8,325136.33,1054.0,9317.0,4.9,1.62924053973028,105.2523,215.7,2572.33,481061.0,181.854,63.57,448016.0,141162.0,0.05794384466356,UP,0.0282252243149441,UP,0.037203746224027,UP,4.932056861666666,0.0,DOWN,24930.303399999997,36.03119862474767,342.0651326591059,495076.7299999994,181215.0,262360.0,250033.0,0.055855767979842,0.0676044049873723,0.0556116702506356,0.0625203993338445,0.0505456726493096,UP,UP,UP,UP
2016-09,64064.0,68388.0,54701.0,73218.0,0.240399586462898,6768.0,9.929483748,1.6486586255873816,2.559516547,2.4071702900000003,3.46,18903.839,1303.0,1038.0,6.8,325346.66,1035.0,9542.0,5.0,1.6486586255873816,105.2719,215.7,2572.33,482953.0,182.827,63.64,451562.0,141606.0,0.0581036823921905,UP,0.0311697192130121,UP,0.0391734329471307,UP,4.965390195,-0.0738115749136892,DOWN,25035.575299999997,36.271598211210566,343.7137912846933,497649.0599999994,182253.0,263663.0,251068.0,0.0552236676774614,0.0677872691684912,0.0559666484068661,0.0624528729134813,0.0503110279048492,UP,UP,UP,UP
2016-10,64366.0,68604.0,54908.0,73446.0,0.124674851301432,6799.0,9.959678069,1.6486586255873816,2.577622934,2.456936251,3.47,18968.041,1254.0,1053.0,6.9,325557.0,1070.0,9380.0,4.9,1.7404661748405046,106.2018,215.7,2474.33,496403.0,183.756,63.7,446695.0,142050.0,0.0582633486609103,UP,0.0341030342540729,UP,0.0377686130853683,UP,4.998079084666667,-0.0439694825577731,DOWN,25141.777099999992,36.396273062512,345.36244991028065,500123.3899999994,183306.0,264917.0,252138.0,0.0546881020028993,0.0680265709928178,0.0560694315489633,0.0618546784092052,0.0504465813173854,UP,UP,UP,UP
2016-11,64668.0,68820.0,55115.0,73674.0,-0.155546086733514,6823.0,10.069678069,1.6486586255873816,2.597622934,2.466936251,3.77,19028.091,1230.0,1042.0,7.0,325722.33,1244.0,9350.0,4.7,1.7404661748405046,107.0915,215.7,2474.33,504630.0,184.765,63.67,458428.0,142494.0,0.0584181348573799,DOWN,0.0355699317690457,UP,0.0335326850268968,UP,5.044745751333333,-0.0334553502356005,DOWN,25248.86859999999,36.240726975778486,347.011108535868,502597.71999999945,184348.0,266147.0,253382.0,0.0542130003633068,0.0680931929364249,0.0557473198557509,0.061262726186272,0.0512056419381796,UP,UP,UP,UP
2016-12,64970.0,69036.0,55322.0,73902.0,0.0327321392317517,6818.0,10.179678069,1.6863989535702288,2.617622934,2.476936251,4.198,19088.141,1248.0,1057.0,6.5,325887.66,1101.0,9346.0,4.7,2.0014800002101243,103.4522,215.7,2474.33,512328.0,185.726,63.64,461342.0,142938.0,0.0585727640009443,UP,0.0370297344046818,UP,0.0279613695179401,UP,5.091412418,0.0344814791583711,UP,25352.32079999999,36.27345911501024,348.69750748943824,505072.04999999946,185405.0,267395.0,254483.0,0.0533034409639167,0.0681937825982665,0.0556260563709687,0.0606769189405212,0.051300946670304,UP,UP,UP,UP
2017-01,65075.0,69214.0,55419.0,74029.0,0.582772789025459,6840.0,10.27989225,1.6863989535702288,2.641811645,2.500741169,4.15,19148.194,1296.0,1063.0,6.9,326053.0,1081.0,9493.0,4.7,2.2407096892759584,103.6667,217.4,2476.0,510981.0,186.8,63.6,456087.0,143243.0,0.0587272437303137,UP,0.0384833572781389,UP,0.0310321092477284,UP,5.140815021333333,-0.0213360268006367,DOWN,25455.987499999992,36.8562319040357,350.38390644300847,507548.04999999946,186468.0,268691.0,255564.0,0.0525370684703185,0.0683369036207885,0.0558420010786607,0.0605664529074854,0.0511812677514532,UP,UP,UP,UP
